"date","year","month","pr_chirps","pr_terraclim","pr_era5","pr_ensemble","pet_terraclim","p_minus_pet","tmax_terraclim","tmin_terraclim","tmean_terraclim","tmean_era5","tmean_ensemble","pdsi_terraclim","spei12"
"1986-06",1986,6,13.7821219235721,27.4070768662232,9.6852613305613,16.9581533734522,71.3447385439763,-54.3865851705241,23.4173983739838,12.1553713968958,17.7863848854398,17.4097229705331,17.5980539279864,3.4247403917221,1.32198402033281
"1986-07",1986,7,12.4652286591229,12.4507668144863,4.96228513049748,9.95942686803557,82.2837315225425,-72.324304654507,24.2274223946785,12.1329092756837,18.1801658351811,17.7739329004849,17.977049367833,2.78097912047302,1.3228946700298
"1986-08",1986,8,6.95222347217663,2.63883961566889,0.709092546515968,3.43338521145383,111.695329822616,-108.261944611163,26.3699297856615,12.5789948263119,19.4744623059867,19.7951004887999,19.6347813973933,1.62520796378419,1.14965561268822
"1986-09",1986,9,8.63936694866225,26.2493255728012,3.90650331253855,12.9317319446673,129.225764966741,-116.294033022073,28.4501321138211,15.0757889874353,21.7629605506282,22.3134417866093,22.0382011686187,1.06895583887657,1.05987454067778
"1986-10",1986,10,69.0967353794969,79.9660938654842,87.1215300502894,78.7281197650902,137.36661954915,-58.6384997840599,30.793580007391,18.1738617886179,24.4837208980045,23.4509304703207,23.9673256841626,1.96049371766445,1.17114552603197
"1986-11",1986,11,125.391809155436,132.040049889135,91.1979901940164,116.209949746196,134.531599223947,-18.3216494777511,30.1306448632668,18.2070962675536,24.1688705654102,23.35435731927,23.7616139423401,2.64543458980045,1.23532128917477
"1986-12",1986,12,206.007388989973,185.924769031781,201.652188271606,197.861448764453,119.469640613452,78.3918081510017,28.7460476718404,18.9750277161863,23.8605376940133,23.3258400362315,23.5931888651224,2.13170315964523,0.832345425373032
"1987-01",1987,1,264.751916859684,270.808120842572,284.183820913858,273.247952872038,119.130818551367,154.117134320671,28.5546701773836,19.112137841833,23.8334040096083,23.1292011321532,23.4813025708808,1.92780099778271,0.408829686542352
"1987-02",1987,2,161.138904488948,140.491241685144,105.904522799058,135.844889657717,115.144381929047,20.70050772867,30.0925138580932,19.3557742054693,24.7241440317812,23.9814532224434,24.3527986271123,0.819774020694752,-0.139576566065588
"1987-03",1987,3,100.709189207043,95.4485218033998,118.69743110154,104.951714037328,120.184124168515,-15.232410131187,29.8750240206948,18.9603778640059,24.4177009423503,23.7281708078089,24.0729358750796,-1.52322653362897,-0.615672912586618
"1987-04",1987,4,36.2530797676646,23.7816796008869,23.8320468323105,27.955602066954,111.800752956393,-83.8451508894393,28.9322893569845,16.9328316703621,22.9325605136733,22.4129897772388,22.6727751454561,-2.41935957132299,-0.998898509633604
"1987-05",1987,5,13.2325359480652,5.01296193643755,5.79791904847467,8.01447231099247,99.2521443089432,-91.2376719979507,27.388801736881,15.4514624907613,21.4201321138211,21.4897669902077,21.4549495520144,-3.08622357723578,-1.01444059610367
"1987-06",1987,6,16.7677036924264,30.3361141906874,10.6295853218821,19.2444677349986,75.4485504434591,-56.2040827084604,24.1171590909091,12.1922034368071,18.1546812638581,17.8747380794876,18.0147096716729,-3.04325009238729,-1.0020009990407
"1987-07",1987,7,9.12594098476987,2.66177014042868,2.07227615537055,4.6199957601897,87.5205857354028,-82.9005899752131,25.1907002956393,11.5494964892831,18.3700983924612,17.8185358848313,18.0943171386462,-3.65388211382114,-1.04429284282147
"1987-08",1987,8,8.27148896026051,10.2087675535846,5.3086391146849,7.92963187617668,105.466729490022,-97.5370976138455,26.0903575388027,14.0450609756098,20.0677092572062,20.6405826038775,20.3541459305418,-4.07765437915743,-1.0006084908884
"1987-09",1987,9,6.69516121138134,6.14608277900961,1.4509060629981,4.76405001779635,133.171112342942,-128.407062325145,29.6558564301552,16.3712629342203,23.0135596821877,23.5322163584832,23.2728880203355,-4.42841805247598,-1.0402254258041
"1987-10",1987,10,38.3581334491886,47.0660938654841,33.2554566430683,39.5598946525803,157.24673503326,-117.686840380679,30.7445426829269,17.4967655210643,24.1206541019956,23.2620985323713,23.6913763171834,-3.90381670362158,-1.14796779151001
"1987-11",1987,11,59.9156194948903,49.6049519586105,36.7022680819147,48.7409465118052,160.006146526238,-111.265200014433,32.2393782335551,19.6952910199557,25.9673346267554,26.0489580777478,26.0081463522516,-4.41374362527716,-1.51023466183395
"1987-12",1987,12,186.636681406675,194.763377679231,169.766053264,183.722037449969,136.587290280857,47.1347471691114,31.0125424981522,19.8058471914265,25.4091948447893,25.5687639390765,25.4889793919329,-4.43417544345898,-1.54234852503847
"1988-01",1988,1,236.204582843009,242.058564301552,222.710883022252,233.658010055604,120.173081116039,113.484928939566,29.7017793791575,19.4918394308943,24.5968094050259,23.9174376015628,24.2571235032943,-4.31467248706578,-1.68993050348822
"1988-02",1988,2,266.422950573938,280.379942719882,230.542083160349,259.11499215139,100.213151330377,158.901840821013,28.0085319660015,19.3385264227642,23.6735291943829,23.1730196314682,23.4232744129255,-3.55195528455285,-1.17613963175703
"1988-03",1988,3,162.703647984247,150.832270879527,137.784015100401,150.439977988058,107.914536215817,42.5254417722415,27.9577087952698,19.4152272727273,23.6864680339985,23.4901517560161,23.5883098950073,-3.55868200295639,-0.837896516871831
"1988-04",1988,4,115.996552040096,79.6612804878049,52.7347578225464,82.7975301168158,100.368011825573,-17.570481708757,28.6111234294161,18.4317904656319,23.521456947524,23.1453284147021,23.3333926811131,-2.83445260532151,-0.412802950848663
"1988-05",1988,5,31.1144747213289,51.3026053215078,22.0083718475756,34.8084839634708,86.0221572431634,-51.2136732796926,25.4992479674797,14.9868301921656,20.2430390798226,20.2379785084378,20.2405087941302,-1.75447274575018,-0.0933506052950939
"1988-06",1988,6,15.7634248792048,27.0839800443459,7.46369794841193,16.7703676239875,75.8777651515152,-59.1073975275276,24.9907705099778,13.5678011825573,19.2792858462676,19.3788463695149,19.3290661078912,-1.28937111973393,-0.115243736245527
"1988-07",1988,7,9.96334450016982,7.29084441980784,7.1580879232884,8.13742561442202,80.2513285291944,-72.1139029147724,24.7491500369549,13.3541574279379,19.0516537324464,19.0948371893439,19.0732454608951,-1.39337001108648,-0.082566747949434
"1988-08",1988,8,10.2539617208223,15.4414264597191,5.16995196214815,10.2884467142299,102.689861419069,-92.4014147048389,25.6676404286771,13.0084368070953,19.3380386178862,19.5216484652739,19.4298435415801,-1.49751450480414,-0.0777331870640554
"1988-09",1988,9,6.25336026886031,1.64153732446415,1.18926612611729,3.02805457314725,134.68654563932,-131.658491066173,29.1172865853659,15.0383351810791,22.0778108832225,22.4376484048474,22.257729644035,-2.01221036585366,-0.0947347552658468
"1988-10",1988,10,53.9888215505758,81.9355136733186,53.6793663513539,63.2012338584161,151.983251108648,-88.7820172502314,31.2280912786401,18.5046553954176,24.8663733370288,24.6146784040446,24.7405258705367,-0.527370842572062,0.0586109844346841
"1988-11",1988,11,78.1042081891467,75.2157612712491,48.3565575562935,67.2255090055631,142.816139135255,-75.590630129692,29.6660227272728,17.3627134146342,23.5143680709535,23.2841452731508,23.3992566720521,-0.738908721359942,0.214295052258032
"1988-12",1988,12,167.528591171902,157.132714338507,163.536978179296,162.732761229902,124.735251293422,37.9975099364796,28.7508795269771,18.69882390983,23.7248517184036,23.2808210641275,23.5028363912655,-1.59030303030303,0.0217667376242514
"1989-01",1989,1,306.802721854651,349.163950480414,279.581055593877,311.849242642981,111.307004804139,200.542237838842,27.965458240946,18.9951838507021,23.4803210458241,22.7739263235544,23.1271236846893,-0.885472099039173,0.538365930949569
"1989-02",1989,2,295.352196784586,342.454166666667,259.208917030658,299.00509349397,95.8172625646712,203.187830929299,27.0392581300813,18.9188858093126,22.979071969697,22.6676476180821,22.8233597938895,1.58643338876571,0.928726713729914
"1989-03",1989,3,287.154136057124,347.950138580931,319.277272792022,318.127182476692,95.390998706578,222.736183770115,26.9931337767923,18.6388580931264,22.8159959349594,22.2690546359835,22.5425252854714,2.77076589061345,1.6748118767978
"1989-04",1989,4,39.339587154488,40.339689578714,37.3979973486459,39.0257580272827,92.2608268662232,-53.2350688389405,26.8589763488544,17.4605044345898,22.1597403917221,21.6977244782452,21.9287324349836,2.19529462305987,1.5127068155657
"1989-05",1989,5,14.1376581688508,7.32455654101996,12.729195040413,11.3971365834279,89.1394558388764,-77.7423192554485,25.6896147450111,14.8406725794531,20.2651436622321,20.3242750821944,20.2947093722132,1.61079794900222,1.2987217264516
"1989-06",1989,6,11.7527267805489,9.08367516629712,8.55320448526511,9.79653547737037,74.2159127864007,-64.4193773090303,24.2226986326682,12.8254933481153,18.5240959903917,18.7346437171026,18.6293698537471,0.596214523281597,1.23975692776145
"1989-07",1989,7,12.3398060049807,13.1959534368071,7.11367858447258,10.8831460087535,86.7078252032521,-75.8246791944986,24.84235218034,12.6673346267554,18.7548434035477,18.4625069123269,18.6086751579373,-0.742989190687362,1.24963248643295
"1989-08",1989,8,14.1237265696869,103.840539541759,4.64009301940465,40.8681197102836,109.30243255728,-68.4343128469967,25.9544262749446,13.0913054323725,19.5228658536585,20.3335894515132,19.9282276525858,0.781058019216556,1.38259821531003
"1989-09",1989,9,8.13349000257694,36.9825110864745,11.4514151205843,18.8558054032119,127.6430654102,-108.787260006988,28.556294345898,14.6474953806356,21.6018948632668,21.8774313322077,21.7396630977372,0.791654379157428,1.44840972433015
"1989-10",1989,10,22.897107595867,37.474445676275,35.0917012023452,31.821084824829,158.787174796748,-126.966089971919,31.0767599778271,17.7646784922395,24.4207192350333,23.7551347407039,24.0879269878686,0.719618163340725,1.23563523598449
"1989-11",1989,11,110.168542176661,107.434737620104,93.4067010377008,103.669993611489,143.029096452328,-39.3591028408398,30.7746701773836,19.2357076866223,25.005188932003,24.2652351151629,24.6352120235829,1.09021507760532,1.39381834155037
"1989-12",1989,12,255.332126077621,204.057446415373,260.454945087478,239.948172526824,115.22053677014,124.727635756684,29.0566019955654,19.2524094604582,24.1545057280118,23.2920755746986,23.7232906513552,0.909017368810053,1.63091054874122
